"Gene","EffectSize","Avg","t_stat","p.value","q.value","log_odds","min_samples","p.left","p.right","q.left","q.right"
"SEMA3F (6405)",0.667811786516802,2.51948831382683,4.44538341994364,1.06719337178626e-05,4.58696675111724e-05,2.70265371788053,263,0.999994664033141,5.33596685893131e-06,1,4.59935837673935e-05
"ADAMTS2 (9509)",-0.69407436316649,1.04622142555384,-4.44441434671643,1.07184194924381e-05,4.60545113952313e-05,2.69853280652964,263,5.35920974621905e-06,0.999994640790254,4.59251170016193e-05,1
"PINK1 (65018)",0.4903439632556,4.30867052179132,4.44438665981863,1.07197504584805e-05,4.60545113952313e-05,2.69841508232133,263,0.999994640124771,5.35987522924025e-06,1,4.61788710119601e-05
"RRBP1 (6238)",0.458182013249675,6.06215281163002,4.44428039595079,1.07248602502795e-05,4.60661262354389e-05,2.69796325652125,263,0.999994637569875,5.36243012513976e-06,1,4.61801000070515e-05
"PAIP2 (51247)",-0.232004943045918,6.51651225443575,-4.44212504713108,1.08290068830727e-05,4.65022899273472e-05,2.68880104316602,263,5.41450344153633e-06,0.999994585496559,4.6367108851977e-05,1
"DCAF12 (25853)",-0.285297724086099,4.58397088691856,-4.44207856320578,1.08312636223381e-05,4.65022899273472e-05,2.68860348920526,263,5.41563181116906e-06,0.999994584368189,4.6367108851977e-05,1
"NAA16 (79612)",-0.285001816307204,3.35329698173241,-4.44184605478131,1.08425583905851e-05,4.65403448047897e-05,2.68761537081731,263,5.42127919529257e-06,0.999994578720805,4.63947111822445e-05,1
"USP20 (10868)",-0.30782212514979,3.66275597194185,-4.44134676644242,1.08668508855784e-05,4.66341612538699e-05,2.68549364869572,263,5.43342544278922e-06,0.999994566574557,4.6477880552617e-05,1
"SUMF1 (285362)",0.412152159881765,4.03382024161865,4.44126631440913,1.08707700898963e-05,4.66405250114241e-05,2.68515178908213,263,0.999994564614955,5.43538504494814e-06,1,4.67873252250392e-05
"RILPL1 (353116)",0.460649744467898,2.55980381914829,4.44113699744109,1.08770725756428e-05,4.66571089823225e-05,2.68460230291179,263,0.999994561463712,5.43853628782138e-06,1,4.67934106490124e-05
"GPR37L1 (9283)",0.0742831255415618,0.104161269462175,4.44027988316781,1.09189340452114e-05,4.68261813085857e-05,2.68096067801356,263,0.999994540532977,5.45946702260569e-06,1,4.69523974307113e-05
"FBXO17 (115290)",0.822807161501797,2.75433719793286,4.43948305756619,1.09579893399508e-05,4.69752620859891e-05,2.67757578705436,263,0.99999452100533,5.47899466997538e-06,1,4.70700977429594e-05
"TUSC3 (7991)",1.03429291156846,4.15564238915358,4.43943990931445,1.09601080041178e-05,4.69752620859891e-05,2.67739251068557,263,0.999994519945998,5.48005400205889e-06,1,4.70700977429594e-05
"VAMP8 (8673)",0.953803654274478,5.13230352615387,4.43942056302459,1.09610580724046e-05,4.69752620859891e-05,2.67731033598678,263,0.999994519470964,5.48052903620229e-06,1,4.70700977429594e-05
"SNTN (132203)",0.0410082370677349,0.0327250700273019,4.43931947472817,1.09660236548429e-05,4.69860243617532e-05,2.67688096189105,263,0.999994516988173,5.48301182742147e-06,1,4.70703042260792e-05
"NAT1 (9)",-0.324433844644329,2.34911059324919,-4.43873495371025,1.09947783105473e-05,4.70986878445107e-05,2.67439837783077,263,5.49738915527367e-06,0.999994502610845,4.70040276858236e-05,1
"TSTD1 (100131187)",0.977374508441783,4.30103740972059,4.4384369115998,1.10094678301445e-05,4.71510631186322e-05,2.67313264693146,263,0.999994495266085,5.50473391507224e-06,1,4.72356011071909e-05
"C17orf49 (124944)",-0.262898462704911,5.633504152724,-4.43834919424991,1.10137947086919e-05,4.71590440400799e-05,2.67276014224979,263,5.50689735434594e-06,0.999994493102646,4.70643048891066e-05,1
"APH1B (83464)",-0.424420126767015,2.50562233098978,-4.43782661824889,1.10396058433449e-05,4.72589924563942e-05,2.67054108771336,263,5.51980292167246e-06,0.999994480197078,4.71535507061569e-05,1
"TCN2 (6948)",0.535123612564654,1.93339808841285,4.43754369806601,1.10536040236825e-05,4.73083379005986e-05,2.66933980325789,263,0.999994473197988,5.52680201184124e-06,1,4.74037176141079e-05
"SLC47A2 (146802)",0.349414125471497,0.427512234687056,4.43688632329349,1.10861949214363e-05,4.74372185015593e-05,2.66654885204046,263,0.999994456902539,5.54309746071814e-06,1,4.75221933667658e-05
"GBX2 (2637)",0.374030863471309,0.776093273106082,4.43614315379189,1.11231500840711e-05,4.75847117786495e-05,2.66339411287116,263,0.999994438424958,5.56157504203554e-06,1,4.76592625804513e-05
"SART3 (9733)",-0.215505604563099,5.27903890589368,-4.43595324945095,1.11326122499351e-05,4.76145506954328e-05,2.66258805156912,263,5.56630612496755e-06,0.999994433693875,4.7529600560383e-05,1
"C20orf96 (140680)",-0.359017274264067,3.15093173596763,-4.43519206189704,1.11706165544065e-05,4.77664246856285e-05,2.65935746313358,263,5.58530827720327e-06,0.999994414691723,4.76705936953987e-05,1
"DAAM1 (23002)",0.418087189463701,3.75870953221471,4.43487343609931,1.118656164076e-05,4.7823924977827e-05,2.6580053226652,263,0.99999440671918,5.59328082038e-06,1,4.79095158950133e-05
"IFI27 (3429)",1.18547036748482,3.9505072745236,4.43453852732931,1.12033450680652e-05,4.78849828048761e-05,2.65658417996929,263,0.999994398327466,5.6016725340326e-06,1,4.79599369371735e-05
"CXCL5 (6374)",0.737229203430032,1.03711521534957,4.43166126570538,1.13485310713177e-05,4.8494705095827e-05,2.64437899222561,263,0.999994325734464,5.67426553565883e-06,1,4.85597404625179e-05
"PLCB3 (5331)",0.368424587896715,4.16063214931945,4.43129971784187,1.13669015754872e-05,4.85623663827552e-05,2.64284584597701,263,0.999994316549212,5.68345078774358e-06,1,4.86166138876511e-05
"MTREX (23517)",-0.228776473828395,5.45994138060642,-4.42961558887406,1.14528491559854e-05,4.89186399469399e-05,2.63570581584115,263,5.7264245779927e-06,0.999994273575422,4.88532406956739e-05,1
"INAFM1 (255783)",-0.24871853579997,2.18667860179773,-4.4293008998647,1.14689777769223e-05,4.89766028466206e-05,2.63437194033666,263,5.73448888846114e-06,0.999994265511112,4.89002473410691e-05,1
"SPC24 (147841)",-0.317879353114559,4.48821156338731,-4.42907514591269,1.14805616386713e-05,4.90105784511925e-05,2.63341508897114,263,5.74028081933564e-06,0.999994259719181,4.89278432793239e-05,1
"PLOD3 (8985)",0.485141694271625,5.87905577311001,4.42904607502313,1.14820541346426e-05,4.90105784511925e-05,2.63329187616757,263,0.999994258972933,5.74102706732131e-06,1,4.90871916823578e-05
"CERS5 (91012)",-0.203798925831769,5.02049072459295,-4.42882634217077,1.14933412018232e-05,4.90478207685472e-05,2.63236059422044,263,5.74667060091158e-06,0.999994253329399,4.8960508226013e-05,1
"ZNF646 (9726)",-0.240038623948497,3.1964204856611,-4.42870851268109,1.14993981498446e-05,4.9062731932388e-05,2.63186122149452,263,5.7496990749223e-06,0.999994250300925,4.89645191682885e-05,1
"IL1F10 (84639)",0.0410735355786885,0.033001809969245,4.42777878444415,1.15472975099064e-05,4.92561193247879e-05,2.62792137641539,263,0.999994226351245,5.7736487549532e-06,1,4.93433096994737e-05
"URGCP (55665)",0.244310196994476,4.32411660045034,4.42768242199303,1.15522729875178e-05,4.92663653537628e-05,2.62751307185058,263,0.999994223863506,5.77613649375891e-06,1,4.93433096994737e-05
"EDEM2 (55741)",0.285598332070106,4.4428464451458,4.42677629508687,1.15991594758197e-05,4.94446304962345e-05,2.62367405724051,263,0.999994200420262,5.79957973790983e-06,1,4.94997404276837e-05
"HBEGF (1839)",0.59798077740065,2.87638862092515,4.42677475701147,1.1599239216391e-05,4.94446304962345e-05,2.62366754145132,263,0.999994200380392,5.7996196081955e-06,1,4.94997404276837e-05
"N4BP2 (55728)",-0.335608637407776,2.09365380003898,-4.42654177489007,1.16113240924871e-05,4.94851265419797e-05,2.62268057746429,263,5.80566204624355e-06,0.999994194337954,4.94191170356987e-05,1
"LDLRAD3 (143458)",0.51078827911633,2.60108331872783,4.42628209580592,1.16248079532213e-05,4.95315654254326e-05,2.62158057606442,263,0.999994187596023,5.81240397661065e-06,1,4.95867476507283e-05
"TMEM35A (59353)",-0.377737955322073,0.406971701125361,-4.42615294610757,1.16315196429052e-05,4.95491348562034e-05,2.62103351985905,263,5.81575982145262e-06,0.999994184240178,4.94830693430617e-05,1
"CIAO3 (64428)",-0.261184397243541,4.35737111579848,-4.42581360709571,1.16491721939265e-05,4.96132930991166e-05,2.61959620803426,263,5.82458609696326e-06,0.999994175413903,4.95361511507173e-05,1
"DUSP13 (51207)",0.26639352519082,0.300691091498832,4.42499732445987,1.16917406389648e-05,4.97835148559479e-05,2.61613916242983,263,0.999994154129681,5.84587031948239e-06,1,4.98500407109893e-05
"HPS3 (84343)",0.252645753159942,4.10129763835086,4.42472693699677,1.17058739136556e-05,4.98326106744549e-05,2.61499417273141,263,0.999994147063043,5.85293695682782e-06,1,4.98880788519643e-05
"UBE2I (7329)",-0.192097859335288,6.80033036619803,-4.4243045733865,1.17279837783072e-05,4.99156339377308e-05,2.61320575096223,263,5.8639918891536e-06,0.999994136008111,4.98491388658777e-05,1
"LRP2 (4036)",0.297979603613634,0.330748236335769,4.4242535389638,1.17306580302851e-05,4.9915918500062e-05,2.6129896657324,263,0.999994134670985,5.86532901514257e-06,1,4.99714546799686e-05
"PJVK (494513)",-0.265795263460776,1.47663937752556,-4.42363918717807,1.17628964825929e-05,5.00419756139463e-05,2.6103886159194,263,5.88144824129645e-06,0.999994118551759,4.99753418248465e-05,1
"C16orf72 (29035)",-0.212781333249874,4.09213282144419,-4.42334318601956,1.17784595639051e-05,5.00970517421461e-05,2.60913552248926,263,5.88922978195256e-06,0.999994110770218,5.00192612891303e-05,1
"SLC12A8 (84561)",0.62334116480353,2.59079112913636,4.42301997690561,1.17954756875531e-05,5.01582822217941e-05,2.60776733564985,263,0.999994102262156,5.89773784377656e-06,1,5.02252194311648e-05
"TRIM31 (11074)",0.622323557533632,0.941398671196035,4.42170901751564,1.18647358817987e-05,5.04415953189329e-05,2.60221882365363,263,0.999994067632059,5.93236794089937e-06,1,5.04976664564595e-05
"KRT10 (3858)",0.276378457824929,5.50211347239217,4.42148650475473,1.18765301793648e-05,5.04756590591208e-05,2.60127721103058,263,0.99999406173491,5.93826508968238e-06,1,5.05253986119465e-05
"GZMA (3001)",-0.402908134393511,0.251554267338211,-4.42145838390942,1.18780215243073e-05,5.04756590591208e-05,2.60115821450307,263,5.93901076215366e-06,0.999994060989238,5.04196993484123e-05,1
"TCERG1 (10915)",-0.221301684929398,5.82072040520088,-4.42046233011333,1.1930961437515e-05,5.06893754460247e-05,2.59694375398329,263,5.9654807187575e-06,0.999994034519281,5.0621969361655e-05,1
"CMBL (134147)",0.812360125114529,3.50191765793896,4.41648104967705,1.21448291032364e-05,5.15865561021428e-05,2.58010713776473,263,0.999993927585448,6.0724145516182e-06,1,5.16438490342864e-05
"SON (6651)",-0.203209767152803,6.79483030687032,-4.41585045759237,1.2179038239678e-05,5.1709094232755e-05,2.57744169133343,263,6.08951911983901e-06,0.99999391048088,5.16289428466546e-05,1
"NTRK1 (4914)",-0.353036831249419,0.427976067469353,-4.41584969040446,1.21790799151427e-05,5.1709094232755e-05,2.57743844872617,263,6.08953995757136e-06,0.999993910460042,5.16289428466546e-05,1
"ABCD1 (215)",0.414425866579082,2.95002294903792,4.41524773432317,1.22118216938901e-05,5.18366107556167e-05,2.57489437393898,263,0.999993894089153,6.10591084694503e-06,1,5.19056648552023e-05
"FAM220A (84792)",0.215052932497427,3.78901007889381,4.41418533304553,1.22698137830485e-05,5.20712292313634e-05,2.57040508451245,263,0.999993865093109,6.13490689152424e-06,1,5.21290091128895e-05
"UBC (7316)",0.228506303617347,9.34036063556318,4.41348684062711,1.23080850910126e-05,5.22220702531792e-05,2.56745407749188,263,0.999993845957454,6.15404254550628e-06,1,5.22684074938652e-05
"NRP2 (8828)",0.831968458682511,3.23748961095243,4.41256131628662,1.23589717701447e-05,5.24263584240305e-05,2.56354456905309,263,0.999993820514115,6.17948588507234e-06,1,5.24612318331818e-05
"ZG16 (653808)",0.0786939760316203,0.0563284490351769,4.41219749309775,1.23790303750335e-05,5.24998133583612e-05,2.56200795168603,263,0.999993810484813,6.18951518751677e-06,1,5.25230845522257e-05
"NOL9 (79707)",-0.234535097835544,2.79951699708109,-4.41196300973946,1.23919746133206e-05,5.25430702098362e-05,2.56101766707815,263,6.19598730666032e-06,0.999993804012693,5.25081810529903e-05,1
"ECHDC2 (55268)",0.724362263598013,4.02977217196558,4.41181730858924,1.24000243106528e-05,5.25655592123865e-05,2.56040235760934,263,0.999993799987845,6.20001215532641e-06,1,5.25888492253295e-05
"UTP14C (9724)",-0.229772051665077,3.19517360258699,-4.41169712760794,1.24066678353381e-05,5.25820786007775e-05,2.55989483638975,263,6.20333391766904e-06,0.999993796666082,5.25471789910867e-05,1
"TNFRSF25 (8718)",0.560977479232315,2.57262142308932,4.41154980988244,1.24148161078095e-05,5.26049667038301e-05,2.55927273491497,263,0.999993792591946,6.20740805390473e-06,1,5.26282638547175e-05
"ACSF2 (80221)",0.513846989394174,4.32404079505214,4.41135229626313,1.24257487951003e-05,5.26396403924319e-05,2.55843869371844,263,0.999993787125602,6.21287439755013e-06,1,5.26512914859229e-05
"ZNF750 (79755)",0.315348499043257,0.409242992422828,4.41121576744192,1.24333112630334e-05,5.26600245175911e-05,2.5578621934441,263,0.999993783344369,6.21665563151671e-06,1,5.26600245175911e-05
"SLC35B4 (84912)",-0.305007806536043,3.33030090878079,-4.41100176870965,1.24451737296118e-05,5.26986078035143e-05,2.55695860567046,263,6.2225868648059e-06,0.999993777413135,5.26869539760478e-05,1
"TGS1 (96764)",-0.238887769052038,3.89989547018554,-4.4106118000243,1.24668184914824e-05,5.27785876163069e-05,2.55531210749504,263,6.23340924574122e-06,0.999993766590754,5.27552549073695e-05,1
"ZNF382 (84911)",-0.435969017135796,1.33743619979041,-4.41048606385364,1.24738050090151e-05,5.27964897396826e-05,2.55478126197265,263,6.23690250450753e-06,0.999993763097496,5.27614942758693e-05,1
"ZBTB37 (84614)",-0.225667242528626,1.60605284354771,-4.41026215493833,1.24862557626647e-05,5.28375067021337e-05,2.5538359757679,263,6.24312788133235e-06,0.999993756872119,5.2790830459464e-05,1
"TADA1 (117143)",-0.254393542910715,3.53371494317751,-4.41006527917403,1.24972131263501e-05,5.28721874233914e-05,2.5530048534575,263,6.24860656317504e-06,0.999993751393437,5.28138296006282e-05,1
"SCARF1 (8578)",-0.398834602481044,0.693946032950809,-4.40876921350585,1.25695772633377e-05,5.31665901744004e-05,2.54753429855778,263,6.28478863166883e-06,0.999993715211368,5.30962019261554e-05,1
"CDC25B (994)",0.333904180806908,5.76529976212046,4.40836133410349,1.25924335037056e-05,5.32515014347119e-05,2.5458129922149,263,0.999993703783248,6.29621675185281e-06,1,5.33103819095401e-05
"TOMM34 (10953)",0.271944275567575,5.45013549329361,4.40718884479461,1.26583576889019e-05,5.35184628083787e-05,2.54086575259147,263,0.999993670821156,6.32917884445097e-06,1,5.35657824041421e-05
"FNDC10 (643988)",0.526413834634012,2.09960213536598,4.40565672843882,1.27450000387525e-05,5.38728815945854e-05,2.53440293395586,263,0.999993627499981,6.37250001937624e-06,1,5.39085905306844e-05
"TOX3 (27324)",0.528796684873432,0.793932875231554,4.40540484884708,1.27592982232524e-05,5.39214139483318e-05,2.53334064786801,263,0.999993620350888,6.37964911162618e-06,1,5.39452308272842e-05
"RDH13 (112724)",0.359472430446623,3.90110500260401,4.40512965532909,1.27749373893153e-05,5.39755906822007e-05,2.53218010130534,263,0.999993612531305,6.38746869465763e-06,1,5.39875058236316e-05
"TOP3B (8940)",-0.263753499656959,4.33343209614908,-4.40500600834032,1.27819701812949e-05,5.39933886034222e-05,2.53165867895492,263,6.39098509064745e-06,0.999993609014909,5.39695714933192e-05,1
"CFI (3426)",0.734015772983818,1.35744521256481,4.40441576865742,1.2815592906658e-05,5.41234746536645e-05,2.52916981133318,263,0.999993592203547,6.40779645332901e-06,1,5.41354171679306e-05
"CASP8AP2 (9994)",-0.262256848092819,3.34215023599767,-4.40425070449215,1.28250108404432e-05,5.41513029398864e-05,2.52847383962219,263,6.41250542022161e-06,0.99999358749458,5.41274267040223e-05,1
"MELTF (4241)",0.634993637277888,3.60495211413252,4.40357231305058,1.28637868576824e-05,5.43030508497181e-05,2.52561374435983,263,0.999993568106571,6.43189342884119e-06,1,5.43150277025742e-05
"AKR1C1 (1645)",1.05810466101957,3.1939097384684,4.40268300184692,1.29147887210023e-05,5.45063305279693e-05,2.52186503254453,263,0.99999354260564,6.45739436050116e-06,1,5.45063305279693e-05
"TRNP1 (388610)",0.710449569926548,2.82843617553411,4.40205778640742,1.29507604900926e-05,5.46345267017959e-05,2.51922998435488,263,0.999993524619755,6.4753802450463e-06,1,5.46340587973408e-05
"ZNF862 (643641)",-0.344622708985694,2.47532347302682,-4.40205586120067,1.29508714047613e-05,5.46345267017959e-05,2.51922187086889,263,6.47543570238063e-06,0.999993524564298,5.46345267017959e-05,1
"ZSCAN29 (146050)",-0.249354272720117,3.80387639442572,-4.40172897454684,1.29697171241454e-05,5.4701975021952e-05,2.51784430545444,263,6.48485856207271e-06,0.999993515141438,5.46886820385463e-05,1
"C2orf42 (54980)",-0.175292335905447,3.00274232015983,-4.40162870542493,1.29755031113901e-05,5.47143241331392e-05,2.51742177047484,263,6.48775155569505e-06,0.999993512248444,5.46886820385463e-05,1
"B3GNTL1 (146712)",-0.361316602617615,3.099584371102,-4.40153610294635,1.29808488917235e-05,5.47248119760304e-05,2.51703155074524,263,6.49042444586174e-06,0.999993509575554,5.46886820385463e-05,1
"DHX33 (56919)",-0.24837348916316,3.95989010851233,-4.40101741633467,1.30108307469535e-05,5.48391333816991e-05,2.51484598628247,263,6.50541537347673e-06,0.999993494584626,5.47908807346408e-05,1
"EDC4 (23644)",-0.218469230258229,5.59343424912795,-4.4008483509456,1.30206176119744e-05,5.4868303667981e-05,2.51413365543561,263,6.5103088059872e-06,0.999993489691194,5.48079823139045e-05,1
"IL1RAPL2 (26280)",0.186704040329968,0.197951475429582,4.39980784668107,1.30810056117177e-05,5.51106451211978e-05,2.50975021174479,263,0.999993459497194,6.54050280585883e-06,1,5.51592007556658e-05
"CD96 (10225)",-0.546449977948704,0.769551383199105,-4.39817759780637,1.31761598792116e-05,5.54993189719751e-05,2.50288422510106,263,6.58807993960579e-06,0.99999341192006,5.54383307093685e-05,1
"PDK1 (5163)",-0.345714165138094,3.01010969562752,-4.39767052248953,1.32058915916122e-05,5.56008919237965e-05,2.50074909946615,263,6.60294579580611e-06,0.999993397054204,5.55390133193814e-05,1
"TMEM238 (388564)",0.380775427341186,1.2843696709935,4.39766725921644,1.32060831371449e-05,5.56008919237965e-05,2.50073535964875,263,0.999993396958431,6.60304156857246e-06,1,5.56620994226117e-05
"ABL1 (25)",-0.29806505298021,4.72788050661671,-4.39661411469736,1.32680389857869e-05,5.58494587387651e-05,2.49630165232979,263,6.63401949289343e-06,0.999993365980507,5.57758757891751e-05,1
"SLC7A6 (9057)",-0.279019757952657,4.31002507544424,-4.39569731648695,1.33221999733723e-05,5.60651123961837e-05,2.49244276265082,263,6.66109998668616e-06,0.999993338900013,5.59789719688849e-05,1
"ZNF692 (55657)",-0.291683074098245,5.24781106117283,-4.39555320433754,1.33307327894952e-05,5.60886919828783e-05,2.49183624913388,263,6.6653663947476e-06,0.999993334633605,5.59902475915086e-05,1
"ARHGEF4 (50649)",0.568511086095637,1.83967382623256,4.39471598070048,1.33804079370727e-05,5.62853283997625e-05,2.48831305722468,263,0.999993309796032,6.69020396853634e-06,1,5.63720355517868e-05
"ZNF586 (54807)",-0.280131978945476,2.64589231126715,-4.39441437562021,1.33983464758535e-05,5.63484061805228e-05,2.48704400012929,263,6.69917323792676e-06,0.999993300826762,5.62495493275745e-05,1
"SOBP (55084)",-0.386697640006368,1.10516048642087,-4.39427743810673,1.34064986881649e-05,5.63703076842147e-05,2.4864678378778,263,6.70324934408247e-06,0.999993296750656,5.62540231071693e-05,1
"PAICS (10606)",-0.274999213491434,6.94356444195773,-4.39419907476128,1.34111659768659e-05,5.6377549727958e-05,2.48613813294788,263,6.70558298843295e-06,0.999993294417012,5.62540231071693e-05,1
"FAM107B (83641)",-0.632261201818463,4.62649056132726,-4.3935514984604,1.34497948962874e-05,5.65230532022206e-05,2.48341373799131,263,6.72489744814371e-06,0.999993275102552,5.6386942522443e-05,1
"PEX11G (92960)",0.296803064077789,1.41571630362404,4.3934752574838,1.34543497844027e-05,5.65230532022206e-05,2.48309301188296,263,0.999993272825108,6.72717489220134e-06,1,5.66586168659491e-05
"KPNA3 (3839)",-0.252672661623537,4.39167407202975,-4.39347046592786,1.3454636097081e-05,5.65230532022206e-05,2.48307285521678,263,6.72731804854052e-06,0.999993272681951,5.6386942522443e-05,1
"TP53INP1 (94241)",-0.48464202100778,2.37678659685018,-4.39251643358263,1.35117592147128e-05,5.67505744639012e-05,2.47905992895804,263,6.75587960735639e-06,0.999993244120393,5.66015576381754e-05,1
"OGT (8473)",-0.341422105468888,5.93049283555348,-4.39147750342149,1.35742294881654e-05,5.7000449511173e-05,2.47469082040197,263,6.78711474408268e-06,0.999993212885256,5.68383747422217e-05,1
"GRN (2896)",0.353813619248012,7.30363189174806,4.38857960954264,1.37499416264104e-05,5.77256321263158e-05,2.46250911911502,263,0.999993125029187,6.87497081320518e-06,1,5.78779425013192e-05
"HSF2BP (11077)",0.22999670960046,1.16997334862541,4.38791904180772,1.37902981705309e-05,5.78823653095031e-05,2.45973337688972,263,0.999993104850915,6.89514908526545e-06,1,5.80223006981635e-05
"ATF2 (1386)",-0.218924439804533,4.25350058931244,-4.38712798516995,1.38387758518719e-05,5.8073109361735e-05,2.45640982429876,263,6.91938792593593e-06,0.999993080612074,5.79207531500295e-05,1
"CHERP (10523)",-0.242176692433653,4.89413213439216,-4.3860187607345,1.39070261521452e-05,5.83467255438676e-05,2.45175045707002,263,6.95351307607261e-06,0.999993046486924,5.81809678008453e-05,1
"CEP152 (22995)",-0.307727439951802,3.22963243611013,-4.38485106260309,1.39792221266144e-05,5.863677221558e-05,2.4468466511896,263,6.98961106330722e-06,0.999993010388937,5.8457454869355e-05,1
"AHCY (191)",0.238717391527385,7.34985199136186,4.38409763601179,1.40259948009891e-05,5.8820075458956e-05,2.44368324355984,263,0.9999929870026,7.01299740049453e-06,1,5.89880589785005e-05
"ZBTB45 (84878)",-0.23811418501132,3.10491536085097,-4.38318582751025,1.40828000086345e-05,5.90453621036573e-05,2.43985551488377,263,7.04140000431726e-06,0.999992958599996,5.88648740972269e-05,1
"NPIPA5 (100288332)",-0.529182375443716,2.56871735118514,-4.38284095236433,1.41043428525637e-05,5.91227369322265e-05,2.43840793843497,263,7.05217142628183e-06,0.999992947828574,5.8929188033496e-05,1
"NDUFV3 (4731)",-0.201156420005132,4.51699660931657,-4.38198371668053,1.415802724358e-05,5.93347796740578e-05,2.43481024245806,263,7.07901362179001e-06,0.999992920986378,5.91276774762426e-05,1
"KCNMB1 (3779)",-0.254366911097001,0.232752692610993,-4.38157410689915,1.41837480053397e-05,5.9429562664527e-05,2.43309139967702,263,7.09187400266986e-06,0.999992908125997,5.92092611893205e-05,1
"TDRD5 (163589)",0.264675329101405,0.32580873665586,4.38045268399944,1.42543947382647e-05,5.9712501721956e-05,2.42838634490827,263,0.999992872802631,7.12719736913234e-06,1,5.99222953160604e-05
"ADIRF (10974)",1.18462606438178,2.96217884775464,4.38013943811743,1.4274188466974e-05,5.97823373466968e-05,2.42707228704271,263,0.999992862905766,7.13709423348702e-06,1,5.99791624257575e-05
"GATD3A (8209)",-0.481276456297304,3.8544421687263,-4.37960461171532,1.43080444397708e-05,5.99110242246222e-05,2.42482890699467,263,7.15402221988541e-06,0.99999284597778,5.97020930154692e-05,1
"PLAGL1 (5325)",-0.706230349482053,2.7550487134269,-4.37940691357856,1.43205787016781e-05,5.99379765994518e-05,2.42399970791682,263,7.16028935083905e-06,0.999992839710649,5.97283570076091e-05,1
"SBDS (51119)",0.33707786454867,6.09616775519001,4.37940432246065,1.43207430508719e-05,5.99379765994518e-05,2.4239888403036,263,0.999992839628475,7.16037152543597e-06,1,6.0148377570402e-05
"CCL3L3 (414062)",-0.459922899458726,0.450198583747974,-4.37924379661401,1.433092838805e-05,5.99674957510008e-05,2.42331557777553,263,7.16546419402499e-06,0.999992834535806,5.97454906491352e-05,1
"TMEM106A (113277)",-0.390608892022091,1.49048851515141,-4.37830947438018,1.43903486191206e-05,6.02029794502719e-05,2.41939738625502,263,7.19517430956028e-06,0.99999280482569,5.996709489866e-05,1
"FMR1 (2332)",0.276290951332313,4.63543166814959,4.37825883106669,1.43935761119519e-05,6.02033255598004e-05,2.41918502970845,263,0.999992803211944,7.19678805597593e-06,1,6.04277677822821e-05
"SYNE4 (163183)",0.537448863333611,1.3607538138546,4.37757040851003,1.44375179282491e-05,6.03739281822631e-05,2.41629857640115,263,0.999992781241036,7.21875896412454e-06,1,6.05856736559405e-05
"ZNF764 (92595)",-0.246021605568537,2.70728876887698,-4.37671985214367,1.44919858814549e-05,6.05884642311798e-05,2.41273290322664,263,7.24599294072744e-06,0.999992754007059,6.03643554644413e-05,1
"CNEP1R1 (255919)",-0.226647252886859,3.65414735129729,-4.37569649220007,1.45577803028167e-05,6.08502502439134e-05,2.40844366306615,263,7.27889015140837e-06,0.999992721109849,6.06120369980695e-05,1
"NDFIP1 (80762)",0.379101379200584,4.82433376223531,4.37500397450722,1.46024659837687e-05,6.10237085337847e-05,2.40554162159483,263,0.999992698767008,7.30123299188434e-06,1,6.12510098144758e-05
"CD3G (917)",-0.398678680084344,0.237591295401552,-4.37455318697645,1.46316241321823e-05,6.11322157107156e-05,2.40365279604865,263,7.31581206609117e-06,0.999992684187934,6.08930026927171e-05,1
"MZF1 (7593)",-0.294649261759558,3.72186598653048,-4.37407549365724,1.46625833760003e-05,6.12481990290528e-05,2.40165143129962,263,7.33129168800013e-06,0.999992668708312,6.09953272816491e-05,1
"MESP2 (145873)",0.218377280325076,0.382883361100447,4.37344696869467,1.47034134420329e-05,6.14053549158546e-05,2.39901844547837,263,0.999992648293279,7.35170672101644e-06,1,6.16474259602009e-05
"EREG (2069)",0.82518657153129,1.61925230020303,4.37288456128501,1.47400405459303e-05,6.15448933939564e-05,2.39666273445726,263,0.999992629979727,7.37002027296517e-06,1,6.17739352476555e-05
"GTDC1 (79712)",-0.2581850776654,3.12423425415931,-4.37261977050209,1.47573153900532e-05,6.16035860940206e-05,2.39555372402874,263,7.3786576950266e-06,0.999992621342305,6.1362738016329e-05,1
"RHOB (388)",0.747659614442712,4.6806992051103,4.37223429002971,1.47824985905998e-05,6.16952589968264e-05,2.39393934649316,263,0.999992608750705,7.3912492952999e-06,1,6.19247599602719e-05
"HIST1H3G (8355)",0.219334940971574,0.529693493489644,4.37207149862884,1.47931459887496e-05,6.17262394962125e-05,2.39325762207346,263,0.999992603427006,7.39657299437482e-06,1,6.19345177135414e-05
"PSMD4 (5710)",0.199669718567644,7.60334826564941,4.37200085540581,1.47977687015116e-05,6.17320732233032e-05,2.39296179555022,263,0.999992601115649,7.39888435075581e-06,1,6.19345177135414e-05
"GOPC (57120)",-0.266777215055855,4.30087680430742,-4.37127846782231,1.48451192572238e-05,6.19161139564908e-05,2.38993697071084,263,7.42255962861191e-06,0.999992577440371,6.17010340990648e-05,1
"GJA5 (2702)",0.447101073053347,0.495846145555661,4.37113741465208,1.48543818023784e-05,6.19308352068622e-05,2.38934639863844,263,0.999992572809099,7.42719090118921e-06,1,6.21390913307321e-05
