"Gene","EffectSize","Avg","t_stat","p.value","q.value","log_odds","min_samples","p.left","p.right","q.left","q.right"
"NDUFC1 (4717)",-0.411057885419818,6.02825938918558,-6.3629100456529,4.39672955443197e-10,4.12458557224912e-07,12.5369742909803,263,2.19836477721598e-10,0.999999999780164,2.83565258092127e-07,1
"TXNL4A (10907)",-0.467779939276109,6.20025819682063,-6.35735979208442,4.54645438000248e-10,4.12458557224912e-07,12.5054507649189,263,2.27322719000124e-10,0.999999999772677,2.83565258092127e-07,1
"NARS (4677)",-0.473817132521516,7.20107199948119,-6.35663622853168,4.56633744852252e-10,4.12458557224912e-07,12.5013428924348,263,2.28316872426126e-10,0.999999999771683,2.83565258092127e-07,1
"ME2 (4200)",-0.619952484679324,4.9670038694378,-6.35044755004888,4.73991237930844e-10,4.12458557224912e-07,12.4662242387937,263,2.36995618965422e-10,0.999999999763004,2.83565258092127e-07,1
"CHMP7 (91782)",-0.417952891508394,5.05000166266652,-6.27938210831772,7.25949284513416e-10,6.04242308814123e-07,12.0650356104765,263,3.62974642256708e-10,0.999999999637025,4.08752150080142e-07,1
"MAP10 (54627)",0.64382675426908,0.9304695307213,6.25281864764314,8.50498735215958e-10,6.78414491123929e-07,11.9160626751637,263,0.999999999574751,4.25249367607979e-10,1,1.16299627049816e-06
"NEIL2 (252969)",-0.545505792057762,3.27554552517251,-6.23704657871329,9.34097553960455e-10,7.15294542920758e-07,11.8278647262735,263,4.67048776980227e-10,0.999999999532951,4.96732321472749e-07,1
"PRDX3 (10935)",-0.404739416304955,7.37712395775756,-6.21860440452425,1.04207287429363e-09,7.4953646429127e-07,11.7249766159968,263,5.21036437146814e-10,0.999999999478964,5.05937113396607e-07,1
"INTS12 (57117)",-0.316480352145624,4.14299576510323,-6.21618421654081,1.05711891641581e-09,7.4953646429127e-07,11.7114938044419,263,5.28559458207906e-10,0.999999999471441,5.05937113396607e-07,1
"SEC24B (10427)",-0.354752695849312,3.73873104883127,-6.18237371601257,1.29089962634161e-09,8.8260651595299e-07,11.5236055277029,263,6.45449813170804e-10,0.99999999935455,5.8840434396866e-07,1
"MDM2 (4193)",-0.753824821123034,4.82142526414765,-6.15434252051258,1.52242923374813e-09,1.0050132845129e-06,11.3684985136303,263,7.61214616874064e-10,0.999999999238785,6.62395119338049e-07,1
"MMAA (166785)",-0.372711740597816,1.98922257472708,-6.11111501173483,1.9611058547887e-09,1.25144701613583e-06,11.1304895640064,263,9.8055292739435e-10,0.999999999019447,8.16161097479889e-07,1
"RPL3 (6122)",-0.354245428125769,10.7694870827441,-6.05437490846908,2.72820620565175e-09,1.64636102619477e-06,10.8202695667679,263,1.36410310282588e-09,0.999999998635897,1.04480603585437e-06,1
"MAMDC4 (158056)",-0.515376445269164,1.94430210978074,-6.05137764905537,2.77600678589128e-09,1.64636102619477e-06,10.8039516594306,263,1.38800339294564e-09,0.999999998611997,1.04480603585437e-06,1
"ZNF561 (93134)",-0.444112198995916,4.34348213715965,-6.04756708038825,2.83796039826721e-09,1.64636102619477e-06,10.7832159230221,263,1.41898019913361e-09,0.99999999858102,1.04480603585437e-06,1
"HDDC2 (51020)",-0.480147737447899,6.3208228481587,-6.03799309019924,2.99963700531669e-09,1.6889720832289e-06,10.7311673993859,263,1.49981850265835e-09,0.999999998500182,1.0634268672182e-06,1
"RPS3A (6189)",-0.391073987174907,10.774806111908,-5.9893227986741,3.97108305434686e-09,2.1720689712119e-06,10.4676741626171,263,1.98554152717343e-09,0.999999998014458,1.3563293424642e-06,1
"EXOSC9 (5393)",-0.398307322674497,5.35292371528615,-5.98336805032702,4.10923014327851e-09,2.18519727397011e-06,10.435562560829,263,2.05461507163926e-09,0.999999997945385,1.3563293424642e-06,1
"METAP1 (23173)",-0.37268702310717,5.44751698616268,-5.97471339225531,4.31841216115469e-09,2.23436979494988e-06,10.3889406456517,263,2.15920608057735e-09,0.999999997840794,1.37786137355242e-06,1
"RBFA (79863)",-0.417868962741142,4.54252522707471,-5.92144370962501,5.85442738498308e-09,2.94854185203788e-06,10.1032678346686,263,2.92721369249154e-09,0.999999997072786,1.79676769108559e-06,1
"ETFDH (2110)",-0.462157442551736,3.67105390898835,-5.91692954750782,6.00674531077505e-09,2.94854185203788e-06,10.0791613330715,263,3.00337265538752e-09,0.999999996996627,1.79676769108559e-06,1
"KLHL8 (57563)",-0.399614413720926,2.99415325723685,-5.90600496806183,6.39154189735413e-09,3.05899195207369e-06,10.020887948777,263,3.19577094867707e-09,0.999999996804229,1.8539345164083e-06,1
"C1GALT1C1L (728819)",0.531648369463789,0.768250854799817,5.87818022013938,7.48347948115157e-09,3.49423734602843e-06,9.87288874900775,263,0.99999999625826,3.74173974057578e-09,1,8.95398319919785e-06
"INTS10 (55174)",-0.416063821847181,5.30052364261683,-5.86838268764426,7.90968904820098e-09,3.56205545701081e-06,9.82092042848578,263,3.95484452410049e-09,0.999999996045155,2.18811978073521e-06,1
"RPS27L (51065)",-0.63986237617539,6.73148460446846,-5.86635394464805,8.00085586353244e-09,3.56205545701081e-06,9.81016893470216,263,4.00042793176622e-09,0.999999995999572,2.18811978073521e-06,1
"NUDT6 (11162)",-0.466547016386881,2.89755214883733,-5.85427659974081,8.56517030575645e-09,3.72662773485004e-06,9.74623093188627,263,4.28258515287823e-09,0.999999995717415,2.27738361574169e-06,1
"HM13 (81502)",0.403715733202503,7.23838019618855,5.83007818903448,9.81501709913565e-09,4.1381687023678e-06,9.61846848441693,263,0.999999995092491,4.90750854956783e-09,1,9.51778801544594e-06
"MLF1 (4291)",0.902408873386113,3.22572231219105,5.82776579387614,9.94336399440654e-09,4.1381687023678e-06,9.60628364776731,263,0.999999995028318,4.97168199720327e-09,1,9.51778801544594e-06
"NHLRC1 (378884)",0.507538606786625,1.002446714664,5.79684383252139,1.18251322492901e-08,4.81660280383852e-06,9.44374960514444,263,0.999999994087434,5.91256612464507e-09,1,1.02900150809277e-05
"SEC22C (9117)",-0.376003798247562,4.85145438289239,-5.78262501431024,1.2802880568764e-08,5.1062155335087e-06,9.36926483854672,263,6.40144028438199e-09,0.99999999359856,3.31213980551916e-06,1
"GMEB1 (10691)",-0.326588670387359,2.90777451650061,-5.7754011919154,1.33293623441794e-08,5.20770025953e-06,9.33148426496124,263,6.66468117208969e-09,0.999999993335319,3.35759621996013e-06,1
"XPC (7508)",-0.444608769415452,4.25648121300576,-5.76411940001952,1.41940544010675e-08,5.38578799965849e-06,9.27256301612955,263,7.09702720053373e-09,0.999999992902973,3.43343984978229e-06,1
"CXXC1 (30827)",-0.458103280495837,5.69388827693122,-5.7621832260218,1.43478472619402e-08,5.38578799965849e-06,9.2624611058721,263,7.1739236309701e-09,0.999999992826076,3.43343984978229e-06,1
"ATP5F1D (513)",-0.370054312187154,6.36001840098151,-5.75521473967688,1.49149155481225e-08,5.49098352410111e-06,9.22612784964136,263,7.45745777406127e-09,0.999999992542542,3.48208711284461e-06,1
"CDC42EP3 (10602)",0.975843162621954,4.12595425304081,5.71029945914225,1.91302421937316e-08,6.90998785956223e-06,8.99286518267946,263,0.999999990434879,9.56512109686581e-09,1,1.52595565231999e-05
"SEC31B (25956)",-0.63270268251959,2.46120749876102,-5.69612290086299,2.06868531407756e-08,7.33387252827793e-06,8.91957299403155,263,1.03434265703878e-08,0.999999989656573,4.71463233960724e-06,1
"C1QBP (708)",-0.432347280957262,7.62241150679173,-5.68885490707104,2.15320315854864e-08,7.49471295768276e-06,8.88205969008235,263,1.07660157927432e-08,0.999999989233984,4.7931303799134e-06,1
"HSPA4L (22824)",-0.690618174616156,2.70292615415194,-5.66016513505599,2.52088667530954e-08,8.6178311628796e-06,8.73438942105598,263,1.26044333765477e-08,0.999999987395567,5.48407437637793e-06,1
"RBM42 (79171)",0.355812754959032,6.20434700431831,5.65408215474792,2.60635496960778e-08,8.75369465581954e-06,8.70316366375172,263,0.999999986968225,1.30317748480389e-08,1,1.91907921300659e-05
"DNTTIP1 (116092)",0.417516187930481,5.16682234096753,5.58567828694534,3.78422363476166e-08,1.24905478041168e-05,8.35405895037155,263,0.999999981078882,1.89211181738083e-08,1,2.58732775942419e-05
"USO1 (8615)",-0.349310102915719,5.05139496366149,-5.55989803012921,4.350969675816e-08,1.41177904192918e-05,8.22345821722611,263,2.175484837908e-08,0.999999978245152,9.25499594153572e-06,1
"VPS4A (27183)",-0.291414900066672,4.96693965529365,-5.54718625454549,4.65999753941404e-08,1.46550818113955e-05,8.1592574948566,263,2.32999876970702e-08,0.999999976700012,9.51021266484178e-06,1
"SARNP (84324)",-0.334520022949383,6.95652696208676,-5.54680208500052,4.66966146309615e-08,1.46550818113955e-05,8.15731926790432,263,2.33483073154808e-08,0.999999976651693,9.51021266484178e-06,1
"POFUT1 (23509)",0.371111215855712,5.10867181847475,5.54317200432058,4.76194462992006e-08,1.47036561282564e-05,8.13901049337671,263,0.999999976190277,2.38097231496003e-08,1,3.03875559983965e-05
"RWDD4 (201965)",-0.341421886779018,3.85996086542411,-5.52667499868949,5.20414999511814e-08,1.58140075407209e-05,8.05593905603392,263,2.60207499755907e-08,0.99999997397925,1.03779424485981e-05,1
"ZGPAT (84619)",0.317266176129525,4.46053420980527,5.5205020614983,5.37967303070791e-08,1.6091946953105e-05,8.02491116318821,263,0.999999973101635,2.68983651535396e-08,1,3.18448193099734e-05
"CHMP4B (128866)",0.352613048730927,6.63855451120437,5.5111803585517,5.65568249341358e-08,1.66572901006015e-05,7.9781142572603,263,0.999999971721587,2.82784124670679e-08,1,3.18448193099734e-05
"CBR4 (84869)",-0.404210545669449,3.22765819344505,-5.50452572832074,5.86109105516325e-08,1.70007162363705e-05,7.94474937855633,263,2.93054552758162e-08,0.999999970694545,1.14494619551067e-05,1
"PIAS2 (9063)",-0.456639726499452,3.18810125087501,-5.49577426741483,6.14228705693351e-08,1.75504393161097e-05,7.90092570239685,263,3.07114352846676e-08,0.999999969288565,1.17587943417935e-05,1
"CPNE1 (8904)",0.476485125609014,7.23258172033063,5.48586733137215,6.47643969541967e-08,1.82330825778109e-05,7.85139031803078,263,0.999999967617802,3.23821984770984e-08,1,3.44402670914206e-05
"ADNP2 (22850)",-0.440350568712205,3.37120622519799,-5.47253669490499,6.95406399878716e-08,1.92940001728669e-05,7.78486100852964,263,3.47703199939358e-08,0.99999996522968,1.30518236463511e-05,1
"ELAC1 (55520)",-0.436751992369851,2.73998206732107,-5.46166359541465,7.36881731426318e-08,2.0152662666322e-05,7.73070266941668,263,3.68440865713159e-08,0.999999963155913,1.35642921792552e-05,1
"METTL14 (57721)",-0.332732196893855,3.8679007509591,-5.45499695799082,7.63489434966476e-08,2.05862559760538e-05,7.69754368128723,263,3.81744717483238e-08,0.999999961825528,1.37889073047153e-05,1
"ZNF121 (7675)",-0.458972895010068,3.51324393056608,-5.43825984172742,8.34468738811846e-08,2.21875965775194e-05,7.61445362103963,263,4.17234369405923e-08,0.999999958276563,1.47917310516796e-05,1
"FEM1A (55527)",-0.277832226942961,1.20138756939686,-5.42002028842575,9.19115803288752e-08,2.41034971755615e-05,7.52416268811145,263,4.59557901644376e-08,0.99999995404421,1.5995957216509e-05,1
"CDPF1 (150383)",-0.357645232763588,3.21961635952573,-5.41481547765884,9.44761931430006e-08,2.44412465071568e-05,7.49844677031219,263,4.72380965715003e-08,0.999999952761903,1.61486807279429e-05,1
"COPS4 (51138)",-0.323990401272151,5.15533803621982,-5.39428920831567,1.05284619725906e-07,2.68742501337699e-05,7.39724449020695,263,5.2642309862953e-08,0.99999994735769,1.76804277195855e-05,1
"MTFMT (123263)",-0.33576264605094,3.59628094179942,-5.38946741599048,1.07992606066329e-07,2.72027690859711e-05,7.37352075237289,263,5.39963030331644e-08,0.999999946003697,1.78225038839121e-05,1
"MRPS27 (23107)",-0.352677784402946,5.45373506559277,-5.38339751056727,1.11497795953141e-07,2.77209585159341e-05,7.34368296982524,263,5.57488979765704e-08,0.999999944251102,1.80674411809269e-05,1
"GTF2E2 (2961)",-0.32485976072965,4.74964759196265,-5.38011935079007,1.1343650112199e-07,2.78413894548637e-05,7.32758097683305,263,5.67182505609948e-08,0.999999943281749,1.80674411809269e-05,1
"NDUFAF1 (51103)",-0.334922703500087,4.14572628524624,-5.3772845392924,1.15139355624378e-07,2.79016180262416e-05,7.31366369667732,263,5.75696778121889e-08,0.999999942430322,1.80674411809269e-05,1
"BBS7 (55212)",-0.359949557895379,3.69541899412882,-5.36101106602755,1.25405309070459e-07,2.99302471419367e-05,7.23389659873448,263,6.27026545352294e-08,0.999999937297345,1.92408731626736e-05,1
"IER3IP1 (51124)",-0.351641105302568,4.24617541234357,-5.35914527176678,1.26637589766866e-07,2.99302471419367e-05,7.22476484557574,263,6.33187948834328e-08,0.999999936681205,1.92408731626736e-05,1
"JADE1 (79960)",-0.426716655061395,3.81187645623812,-5.34927191192366,1.33356672429145e-07,3.08268714471707e-05,7.17648877487439,263,6.66783362145726e-08,0.999999933321664,1.95543587538023e-05,1
"GRSF1 (2926)",-0.305724656143494,6.07914197979857,-5.34655791942527,1.35263413357069e-07,3.08268714471707e-05,7.1632325173133,263,6.76317066785344e-08,0.999999932368293,1.95543587538023e-05,1
"PRMT9 (90826)",-0.312558273404282,2.5195744645731,-5.34496381645003,1.36395667634591e-07,3.08268714471707e-05,7.15544905374923,263,6.81978338172956e-08,0.999999931802166,1.95543587538023e-05,1
"RPRD1A (55197)",-0.405617904621856,5.01584882352539,-5.34429654552718,1.36872339793643e-07,3.08268714471707e-05,7.15219160996184,263,6.84361698968217e-08,0.99999993156383,1.95543587538023e-05,1
"SPAG7 (9552)",-0.338465962145626,5.79106385821639,-5.32056745021466,1.54914722233441e-07,3.44847377027559e-05,7.03658783614535,263,7.74573611167207e-08,0.999999922542639,2.18065253120368e-05,1
"CASP3 (836)",-0.421768066325501,4.70952637105965,-5.31430875591905,1.60045479032409e-07,3.52173637999591e-05,7.00617304034183,263,8.00227395162047e-08,0.99999991997726,2.22022510912786e-05,1
"TRMT10A (93587)",-0.361040382329075,2.74748199193768,-5.30879384602869,1.64702779708017e-07,3.56475760562717e-05,6.97939919830778,263,8.23513898540084e-08,0.99999991764861,2.22752261107744e-05,1
"MBD1 (4152)",-0.358021273533376,5.17541063338278,-5.30760395844479,1.65724731979115e-07,3.56475760562717e-05,6.97362577090998,263,8.28623659895577e-08,0.999999917137634,2.22752261107744e-05,1
"HAUS1 (115106)",-0.448837873328519,5.25460480073415,-5.30434627237421,1.68554206464896e-07,3.57382748590446e-05,6.95782512977658,263,8.42771032324482e-08,0.999999915722897,2.22752261107744e-05,1
"P2RY11 (5032)",-0.554925624424666,3.20022448681843,-5.3028380205943,1.69880015261861e-07,3.57382748590446e-05,6.95051263917773,263,8.49400076309304e-08,0.999999915059992,2.22752261107744e-05,1
"RPL36 (25873)",-0.339133713472692,9.55131293400227,-5.28680237548192,1.84616101369746e-07,3.83465657737731e-05,6.87288140363826,263,9.23080506848728e-08,0.999999907691949,2.37748707797393e-05,1
"TTC19 (54902)",-0.371150247865596,4.59620495049532,-5.28506568686815,1.86284507781075e-07,3.83465657737731e-05,6.86448639743863,263,9.31422538905375e-08,0.999999906857746,2.37748707797393e-05,1
"ZNF557 (79230)",-0.259146556466168,1.77629318183554,-5.27957021444697,1.91660785143735e-07,3.90335539445922e-05,6.83793797168999,263,9.58303925718675e-08,0.999999904169607,2.41391715183662e-05,1
"MAK16 (84549)",-0.396180965360739,3.97862260268019,-5.27699952528579,1.94227065642364e-07,3.91398204700781e-05,6.82552753296468,263,9.71135328211822e-08,0.999999902886467,2.41446944458274e-05,1
"COX15 (1355)",-0.316269451423008,4.70965081255194,-5.2730475524196,1.98237345629921e-07,3.95318306743667e-05,6.80645924003642,263,9.91186728149604e-08,0.999999900881327,2.43272804149949e-05,1
"BLOC1S2 (282991)",-0.339583631599362,5.45645640530641,-5.25944839700929,2.12659756874945e-07,4.19707050063294e-05,6.74094075262057,263,1.06329878437473e-07,0.999999893670122,2.57668252254047e-05,1
"BBC3 (27113)",-0.653127867875397,2.84036841716786,-5.25626896308207,2.16175549462417e-07,4.22292318255971e-05,6.72564457013187,263,1.08087774731209e-07,0.999999891912225,2.58654044931782e-05,1
"DYNLRB1 (83658)",0.340391260043612,7.85380662988674,5.25335229166024,2.19450276280039e-07,4.22396370048002e-05,6.71161980277227,263,0.999999890274862,1.0972513814002e-07,1,0.000110556739186976
"MTMR9 (66036)",-0.358980182525147,2.31374084328686,-5.25089341841247,2.22248308662313e-07,4.22396370048002e-05,6.69980175659802,263,1.11124154331156e-07,0.999999888875846,2.60134349846635e-05,1
"MCPH1 (79648)",-0.355001347204281,3.21173454454402,-5.25037026745591,2.22848064014042e-07,4.22396370048002e-05,6.6972879820209,263,1.11424032007021e-07,0.999999888575968,2.60134349846635e-05,1
"FAM219B (57184)",-0.377798564954994,4.48968674894886,-5.24260092014656,2.31941833523005e-07,4.3532298636906e-05,6.65998211981453,263,1.15970916761503e-07,0.999999884029083,2.67487618130386e-05,1
"HNRNPF (3185)",-0.337374439284107,7.40455118356916,-5.23116344467672,2.45986421924133e-07,4.57200394302485e-05,6.60515302388292,263,1.22993210962066e-07,0.999999877006789,2.80307384602119e-05,1
"NOA1 (84273)",-0.292381523709372,3.60412948558248,-5.22571384690975,2.52964716691782e-07,4.65649666956488e-05,6.57906636968352,263,1.26482358345891e-07,0.999999873517642,2.84868031549851e-05,1
"TXNL1 (9352)",-0.341573351397033,5.77197401014717,-5.21614594420971,2.65683203036386e-07,4.84403737040816e-05,6.53332469631641,263,1.32841601518193e-07,0.999999867158399,2.95711583658638e-05,1
"EEF2 (1938)",-0.354984918599999,9.8417074065539,-5.19797585552208,2.91562840202694e-07,5.26573491777394e-05,6.44666485081536,263,1.45781420101347e-07,0.99999985421858,3.2078615016324e-05,1
"HIST2H4A (8370)",0.748135877908752,3.90148240667693,5.19532752133345,2.95533061825477e-07,5.28755601456722e-05,6.43405659094112,263,0.999999852233469,1.47766530912738e-07,1,0.000141442123389673
"TDRD3 (81550)",-0.357627161852238,2.95564543020692,-5.18852088874857,3.05978859849945e-07,5.40166977825152e-05,6.40167781383603,263,1.52989429924973e-07,0.99999984701057,3.30776407769335e-05,1
"POMK (84197)",-0.468757342977088,2.81877738138253,-5.18751387027845,3.07554328159954e-07,5.40166977825152e-05,6.39689071329432,263,1.53777164079977e-07,0.999999846222836,3.30776407769335e-05,1
"RNF138 (51444)",-0.424685687199966,4.33488604552191,-5.17149670851924,3.33694571125165e-07,5.80749897238196e-05,6.32086136889516,263,1.66847285562582e-07,0.999999833152714,3.54902714978898e-05,1
"DIMT1 (27292)",-0.340477586741393,4.72595193085361,-5.16208231553756,3.50049455512451e-07,6.03724934804538e-05,6.27627208330202,263,1.75024727756226e-07,0.999999824975272,3.68205866831339e-05,1
"NAF1 (92345)",-0.307941173235699,3.47269814921303,-5.15976799757119,3.54187242825678e-07,6.05407194344177e-05,6.26532196861603,263,1.77093621412839e-07,0.999999822906379,3.68508726992108e-05,1
"SMARCAD1 (56916)",-0.347730488959639,3.84563885782008,-5.1489107626637,3.74239460691187e-07,6.31638550960303e-05,6.21401018483269,263,1.87119730345594e-07,0.99999981288027,3.82307544002289e-05,1
"ADH5 (128)",-0.3524102318329,6.66945273762839,-5.14762107304629,3.7669316856885e-07,6.31638550960303e-05,6.20792150136505,263,1.88346584284425e-07,0.999999811653416,3.82307544002289e-05,1
"NAA38 (84316)",-0.42282071400386,6.26022724308049,-5.14619116643542,3.79431849981377e-07,6.31638550960303e-05,6.20117244815414,263,1.89715924990689e-07,0.999999810284075,3.82307544002289e-05,1
"ZNF852 (285346)",-0.364249422965383,1.98326123503931,-5.13639364461631,3.98722102000488e-07,6.58028958680806e-05,6.15497417242766,263,1.99361051000244e-07,0.999999800638949,3.9755916253632e-05,1
"DNAJB14 (79982)",-0.361605516799239,4.42552151826457,-5.13261388794097,4.06414908918155e-07,6.61911361404881e-05,6.13717261847948,263,2.03207454459077e-07,0.999999796792546,4.01051908058204e-05,1
"CPVL (54504)",1.15487198003455,2.29634018527488,5.13184869825661,4.07989660707145e-07,6.61911361404881e-05,6.13357023083763,263,0.99999979600517,2.03994830353573e-07,1,0.000185965572966133
"ZNF236 (7776)",-0.324269227609416,2.01915311904221,-5.12854656814567,4.14853391543273e-07,6.67391035941548e-05,6.11802987876584,263,2.07426695771637e-07,0.999999792573304,4.05201700393083e-05,1
"RPL29 (6159)",-0.356261309685097,10.1916933961669,-5.12155064685642,4.29766032391099e-07,6.85620077007934e-05,6.0851356541044,263,2.1488301619555e-07,0.999999785116984,4.15527319398748e-05,1
"FDXR (2232)",-0.599005928951323,3.9988167762282,-5.11678789651188,4.40213766132221e-07,6.9450556489808e-05,6.06276470226322,263,2.20106883066111e-07,0.999999779893117,4.19453856027553e-05,1
"DTWD1 (56986)",-0.341887087351631,4.35299261904591,-5.11571934681119,4.42591302327443e-07,6.9450556489808e-05,6.05774822409885,263,2.21295651163722e-07,0.999999778704349,4.19453856027553e-05,1
"PDZD8 (118987)",-0.466863801865073,3.64107638644436,-5.10070299992015,4.77345854583143e-07,7.39564723859141e-05,5.98735124108776,263,2.38672927291571e-07,0.999999761327073,4.47956325497043e-05,1
"ERGIC3 (51614)",0.301755503150936,7.84121817946768,5.10000135400811,4.79032729620422e-07,7.39564723859141e-05,5.98406646116528,263,0.999999760483635,2.39516364810211e-07,1,0.000208422785814849
"RCHY1 (25898)",-0.365377123259446,4.85954472029495,-5.09578884648545,4.89282194243038e-07,7.49345466127098e-05,5.96435400815029,263,2.44641097121519e-07,0.999999755358903,4.54699918766443e-05,1
"LETM1 (3954)",-0.376605544033815,4.69384514247664,-5.07544372226686,5.41844924314678e-07,8.23260256434936e-05,5.86935531379229,263,2.70922462157339e-07,0.999999729077538,4.98705732263471e-05,1
"RAB33B (83452)",-0.304429270968643,2.13426512769926,-5.06491115705669,5.71161002091536e-07,8.56762572674392e-05,5.82030945015025,263,2.85580501045768e-07,0.999999714419499,5.17290609916614e-05,1
"PQLC1 (80148)",-0.387712829988894,4.31121366572021,-5.06432182899524,5.72845848842051e-07,8.56762572674392e-05,5.81756790131151,263,2.86422924421025e-07,0.999999713577076,5.17290609916614e-05,1
"GUF1 (60558)",-0.33250626129573,3.88070862188107,-5.05715098134125,5.93735680281127e-07,8.81122159945883e-05,5.78423221389525,263,2.96867840140563e-07,0.99999970313216,5.31143731929995e-05,1
"MYL5 (4636)",-0.548263380870119,3.11843746679331,-5.05192444922884,6.09423454976581e-07,8.97446355543975e-05,5.7599620448417,263,3.04711727488291e-07,0.999999695288272,5.40129751021837e-05,1
"GSTCD (79807)",-0.329035557789759,2.98157138774654,-5.03763737391171,6.54379129057614e-07,9.56292675319004e-05,5.69373339356827,263,3.27189564528807e-07,0.999999672810435,5.74652937921053e-05,1
"UQCR11 (10975)",-0.297408542252048,6.53791487584154,-5.03407676150517,6.66072395781132e-07,9.66006814002574e-05,5.67725428220429,263,3.33036197890566e-07,0.999999666963802,5.79604088401545e-05,1
"MBD3 (53615)",-0.336655552921149,5.68105586639433,-5.02500603459706,6.96781021792054e-07,0.000100294555497647,5.63532094371975,263,3.48390510896027e-07,0.999999651609489,6.00863778431851e-05,1
"EEF1B2 (1933)",-0.324431178195964,9.5291036179234,-5.02236043840997,7.05992359546309e-07,0.000100682326286402,5.6231033931154,263,3.52996179773155e-07,0.99999964700382,6.01420975604617e-05,1
"UTP3 (57050)",-0.2833708501432,5.02031798819185,-5.02122166605942,7.099934208454e-07,0.000100682326286402,5.61784624962433,263,3.549967104227e-07,0.99999964500329,6.01420975604617e-05,1
"MCAT (27349)",-0.313335550062287,4.00762306349347,-5.01260829750239,7.40974113820543e-07,0.000104303003198386,5.57811748382855,263,3.70487056910272e-07,0.999999629512943,6.22158264692126e-05,1
"IARS (3376)",-0.345867783470711,6.5702535407359,-5.00495311077097,7.69601458821368e-07,0.000107541973194717,5.54285998590592,263,3.84800729410684e-07,0.999999615199271,6.40576101203316e-05,1
